hotel_id,source_id,name,city,region,price_sar,star_rating,guest_rating,guest_rating_count,room_type,bed_type,max_persons,breakfast_included,free_cancellation,latitude,longitude,source_url,source,data_period,snapshot_date,retrieved_at,is_live
hotels_00881,5779814,فندق لؤلؤة الشرق,Hafr Al Baten,Eastern Province,115,,8.1,106,Standard King Room,1 bed (1 extra-large double),2,True,True,28.4078952415578,45.9641406315384,https://www.booking.com/hotel/sa/lw-lw-lshrq-hafar-al-batin.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=577981401_223928503_2_1_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=882&highlighted_blocks=577981401_223928503_2_1_0&hpos=7&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=577981401_223928503_2_1_0__11500&srepoch=1587183180&srpvid=dee01da60f180077&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00882,4789878,روعة ميار,Buraydah,Qassim,115,,5.5,88,Studio Apartment,2 beds (2 singles),2,,True,26.3708174727057,43.9797068761711,https://www.booking.com/hotel/sa/rw-myr.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=478987801_152268375_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=883&highlighted_blocks=478987801_152268375_2_0_0&hpos=8&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=478987801_152268375_2_0_0__11500&srepoch=1587183180&srpvid=dee01da60f180077&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00883,417920,Salam Al Dar Makkah Hotel,Makkah,Makkah,115,,6.4,76,Twin Room,2 beds (2 singles),2,,,21.3870794213115,39.8224360845506,https://www.booking.com/hotel/sa/al-salam-makkah.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=41792001_88785574_0_2_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=884&highlighted_blocks=41792001_88785574_0_2_0&hpos=9&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=41792001_88785574_0_2_0__11500&srepoch=1587183180&srpvid=dee01da60f180077&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00884,2495230,Noura Furnished Units,Yanbu,Madinah,115,,7.2,587,Studio Apartment,1 bed (1 large double),2,,True,24.0750157935612,38.0405487120152,https://www.booking.com/hotel/sa/nwr-ll-jnh-lfndqy.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=249523026_203991794_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=885&highlighted_blocks=249523026_203991794_2_0_0&hpos=10&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=249523026_203991794_2_0_0__11500&srepoch=1587183180&srpvid=dee01da60f180077&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00885,4593741,Dar Wed Hotel suites,Jeddah,Makkah,117,,8.3,831,Studio,1 bed (1 double),2,,,21.62375114213,39.1600865044727,https://www.booking.com/hotel/sa/dr-wd-dar-wed.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=459374103_195694113_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=886&highlighted_blocks=459374103_195694113_2_0_0&hpos=11&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=459374103_195694113_2_0_0__11700&srepoch=1587183181&srpvid=dee01da60f180077&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=;has_campaign_deals_breakaway20_customer_label=1#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00886,2822015,Qandeel Al Raha Furnished Units - For families only,Jeddah,Makkah,117,,7.0,90,Double Room with Private Bathroom,1 bed (1 double),2,,,21.4836484035105,39.2617121408615,https://www.booking.com/hotel/sa/qandeel-al-raha-furnished-units.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=282201501_107325798_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=887&highlighted_blocks=282201501_107325798_2_0_0&hpos=12&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=282201501_107325798_2_0_0__11700&srepoch=1587183181&srpvid=dee01da60f180077&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00887,4612262,Shamsoon Suits,Al Khobar,Eastern Province,119,,8.2,197,Deluxe Apartment,1 bed (1 extra-large double),2,,True,26.2757204692016,50.2162655442953,https://www.booking.com/hotel/sa/jnh-shmswn.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=461226207_181385641_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=888&highlighted_blocks=461226207_181385641_2_0_0&hpos=13&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=461226207_181385641_2_0_0__11900&srepoch=1587183181&srpvid=dee01da60f180077&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00888,1265063,Mkani 2 Hotel Apartments,Al Khobar,Eastern Province,119,,7.1,264,Standard Studio,1 bed (1 extra-large double),2,,,26.2916547501015,50.1863515377045,https://www.booking.com/hotel/sa/mkani-vip.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=126506303_253223572_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=889&highlighted_blocks=126506303_253223572_2_0_0&hpos=14&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=126506303_253223572_2_0_0__11900&srepoch=1587183181&srpvid=dee01da60f180077&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00889,6176169,الشهد للوحدات السكنية المفروشة,Khamis Mushait,Asir,119,,7.8,5,Studio,1 bed (1 double),2,,True,18.290731213572,42.73094663824,https://www.booking.com/hotel/sa/lshhd-llwhdt-lskny-lmfrwsh.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=617616901_241182107_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=890&highlighted_blocks=617616901_241182107_2_0_0&hpos=15&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=617616901_241182107_2_0_0__11900&srepoch=1587183181&srpvid=dee01da60f180077&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00890,4353967,لؤلؤة الخبر 2,Al Khobar,Eastern Province,119,,7.2,198,Studio,2 beds (2 singles),2,,True,26.1787735400995,50.1861603110972,https://www.booking.com/hotel/sa/fndq-l-zyzy.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=435396701_131550839_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=891&highlighted_blocks=435396701_131550839_2_0_0&hpos=16&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=435396701_131550839_2_0_0__11900&srepoch=1587183181&srpvid=dee01da60f180077&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00891,2228625,Layali Alandlous Furnished Units,Al Qunfudhah,Makkah,119,,7.7,112,Apartment,1 bed (1 double),2,,True,19.1331585402673,41.0782637213983,https://www.booking.com/hotel/sa/layali-alandlous-furnished-units.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=222862501_206348583_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=892&highlighted_blocks=222862501_206348583_2_0_0&hpos=17&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=222862501_206348583_2_0_0__11900&srepoch=1587183181&srpvid=dee01da60f180077&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00892,5746791,سحب ابها للوحدات السكنية الفندقية2,Khamis Mushait,Asir,119,,8.3,51,King Studio,1 bed (1 extra-large double),2,,True,18.2957121091893,42.757659150961,https://www.booking.com/hotel/sa/shb-bh-llwhdt-lskny-lfndqy-khamis-mushait1234.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=574679102_224651148_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=893&highlighted_blocks=574679102_224651148_2_0_0&hpos=18&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=574679102_224651148_2_0_0__11900&srepoch=1587183181&srpvid=dee01da60f180077&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00893,3954002,Jeddah Seasons Furnished Apartments,Al ‘Azīzīyah,,120,,7.9,79,Studio Apartment,1 bed (1 double),2,,True,21.7727512833481,39.2019594729691,https://www.booking.com/hotel/sa/mwsm-jd.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=395400203_204282816_0_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=894&highlighted_blocks=395400203_204282816_0_0_0&hpos=19&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=395400203_204282816_0_0_0__12000&srepoch=1587183181&srpvid=dee01da60f180077&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00894,2381074,Burj Al Faris Hotel Apartments,Jeddah,Makkah,120,,8.5,532,Studio,1 bed (1 double),2,,True,21.6440060716472,39.1292881965637,https://www.booking.com/hotel/sa/burj-alfaris.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=238107405_113488560_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=895&highlighted_blocks=238107405_113488560_2_0_0&hpos=20&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=238107405_113488560_2_0_0__12000&srepoch=1587183181&srpvid=dee01da60f180077&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00895,2042319,Rose Palace for Families Only,Abha,Asir,120,,8.2,231,شقه غرفة نوم واحده بدون صاله,1 bed (1 extra-large double),2,,True,18.2348707726757,42.5911500770599,https://www.booking.com/hotel/sa/rose-palace.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=204231901_198645882_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=896&highlighted_blocks=204231901_198645882_2_0_0&hpos=21&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=204231901_198645882_2_0_0__12000&srepoch=1587183181&srpvid=dee01da60f180077&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00896,6311633,Bule Palace Tower,Al Jubayl,Eastern Province,120,,,,Family Studio,1 bed (1 large double),2,,True,26.989527,49.630767,https://www.booking.com/hotel/sa/bule-palace-tower.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=631163304_246128203_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=897&highlighted_blocks=631163304_246128203_2_0_0&hpos=22&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=631163304_246128203_2_0_0__11999&srepoch=1587183181&srpvid=dee01da60f180077&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00897,3099480,New Home Furnished Units,Yanbu,Madinah,120,,8.6,407,Studio Apartment,1 bed (1 extra-large double),2,,True,24.0677784324079,38.1039614975452,https://www.booking.com/hotel/sa/nywm-llwhdt-lskny-lmfrwsh.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=309948007_114641776_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=898&highlighted_blocks=309948007_114641776_2_0_0&hpos=23&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=309948007_114641776_2_0_0__12000&srepoch=1587183181&srpvid=dee01da60f180077&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00898,2268892,Khayal Apart-Hotel,Hail,Hail,120,,7.4,41,Double Room,2 beds (2 singles),2,,True,27.4409450374572,41.6114633819534,https://www.booking.com/hotel/sa/khayal-apart.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=226889201_240527736_0_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=899&highlighted_blocks=226889201_240527736_0_0_0&hpos=24&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=226889201_240527736_0_0_0__12000&srepoch=1587183181&srpvid=dee01da60f180077&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00899,6353648,اماكن للوحدات السكنية المفروشة,Al Ahsa,Eastern Province,120,,,,Budget Twin Room,2 beds (2 singles),2,,,25.3693109922406,49.586153276598,https://www.booking.com/hotel/sa/mkn-llwhdt-lskny-lmfrwsh.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=635364804_247976153_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=900&highlighted_blocks=635364804_247976153_2_0_0&hpos=25&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=635364804_247976153_2_0_0__11999&srepoch=1587183181&srpvid=dee01da60f180077&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00900,860517,AL Bian Suites Hotel,Rabigh,Makkah,120,,7.2,257,Double Room,1 bed (1 double),2,,True,22.7978063010625,39.0322761386415,https://www.booking.com/hotel/sa/al-bian-plaza.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=86051701_208473629_0_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=901&highlighted_blocks=86051701_208473629_0_0_0&hpos=1&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=86051701_208473629_0_0_0__12000&srepoch=1587183189&srpvid=eeb81daa10590013&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00901,2920046,LA Fontaine Al Jawharah,Jeddah,Makkah,120,,8.2,311,One-Bedroom Apartment,1 bed (1 extra-large double),2,,True,21.7549730589468,39.1868084825057,https://www.booking.com/hotel/sa/jnh-lfwntyn-ljwhr.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=292004602_240461593_0_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=902&highlighted_blocks=292004602_240461593_0_0_0&hpos=2&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=292004602_240461593_0_0_0__12000&srepoch=1587183189&srpvid=eeb81daa10590013&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00902,4299394,Yahalla Hotel Units 2,Jeddah,Makkah,120,,7.3,152,Standard Studio,2 beds (2 singles),2,,True,21.6068902393805,39.1252280960216,https://www.booking.com/hotel/sa/yahalla-units-2.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=429939402_242557173_0_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=903&highlighted_blocks=429939402_242557173_0_0_0&hpos=3&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=429939402_242557173_0_0_0__12000&srepoch=1587183189&srpvid=eeb81daa10590013&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00903,5358325,Rose Park Residence,Jeddah,Makkah,120,,7.6,173,One-Bedroom Apartment,1 bed (1 extra-large double),2,,True,21.618502,39.180832,https://www.booking.com/hotel/sa/rwz-brk-ryzydns.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=535832501_207290004_0_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=904&highlighted_blocks=535832501_207290004_0_0_0&hpos=4&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=535832501_207290004_0_0_0__12000&srepoch=1587183189&srpvid=eeb81daa10590013&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00904,2130521,Roshan Hotel Suites Hera,Jeddah,Makkah,120,,7.1,282,Standard Studio,1 bed (1 extra-large double),2,,True,21.6093363450507,39.131971824537,https://www.booking.com/hotel/sa/jnh-rwshn-llwhdt-lskny.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=213052105_167784838_0_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=905&highlighted_blocks=213052105_167784838_0_0_0&hpos=5&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=213052105_167784838_0_0_0__12000&srepoch=1587183189&srpvid=eeb81daa10590013&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00905,3808602,Sanabel Al Mish'an Furnished Units,Al Jithāmīyah,,120,,8.5,27,Budget Double Room,2 beds (2 singles),2,,True,27.679545,41.728293,https://www.booking.com/hotel/sa/snbl-lmsh-n-llwhdt-lskny.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=380860201_120887411_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=906&highlighted_blocks=380860201_120887411_2_0_0&hpos=6&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=380860201_120887411_2_0_0__12000&srepoch=1587183189&srpvid=eeb81daa10590013&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00906,483822,Belle Vue Inn Hotel & Suites,Dammam,Eastern Province,120,,7.0,999,One-Bedroom Apartment,1 bed (1 large double),2,,True,26.4367041200213,50.0897839665413,https://www.booking.com/hotel/sa/bellevue-apartment.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=48382212_204355450_0_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=907&highlighted_blocks=48382212_204355450_0_0_0&hpos=7&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=48382212_204355450_0_0_0__12000&srepoch=1587183189&srpvid=eeb81daa10590013&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00907,3551105,Noftel طائر النيل Furnished Unit,Najran,Najran,120,,7.1,31,One-Bedroom Apartment,1 bed (1 extra-large double),2,,,17.5796697318206,44.2297138526611,https://www.booking.com/hotel/sa/novotel.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=355110501_226868669_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=908&highlighted_blocks=355110501_226868669_2_0_0&hpos=8&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=355110501_226868669_2_0_0__12000&srepoch=1587183190&srpvid=eeb81daa10590013&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
